S6,7,5,10,62,20,72,12,45,81,E5,D5,F5,G5,G4,H5,I5,I4,I6,I6,I7,H7,I8,I9,I9,H9,H7,H7,I9,I7,H7,G7,G6,G5,H5,F5,G4,H5,G3,H3,G2,G1,F1,G3,F3,E3,E4,E2,D3,C3,C2,E3,E2,E3,F3,G3,G4,H3,I3,I4,I5,H5,G5,G4,G6,F5,G5,F5,G7,H7,I7,I6,I5,H5,I4,I4,I5,H7,I7,I8,I6,H5,I4,I5,I4,G5,G4,G3,H3,G2,I3,I2,I4,I5,H5,I6,I7,H7,I8,I9,H9,G9,G8,F9,E9,E8,D9,C9,C8,B9,A9,A8,C9,C8,A8,A9,C8,C9,B7,A9,C9,C8,C7,B7,C6,B7,C5,D5,B5,A5,A4,A3,B3,C3,C4,C2,C1,B1,D1,E1,E2,E3,D3,E4,E5,D5,E6,E7,E8,F7,E9,F9,E7,D7,E6,E5,D5,C5,C6,B5,C7,B7,C8,C9,B9,C7,B7,C6,C5,B5,C4,A5,C4,C3,B3,C2,A3,A2,A1,B1,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,G3,G4,I3,G3,G2,G1,H1,F1,G1,E1,E2,D1,E3,D1,E1,C1,C2,B1,B1,A1,A2,A3,B3,A4,A5,B5,A6,B5,A7,B7,A8,A9,B9,B9,B9,A7,B7,B7,B7,A6,B7,A5,B5,A4,A3,B3,A2,A1,B1,C1,C2,D1,E1,E2,E3,D3,C3,C4,C5,B5,A5,A6,A6,A7,B7,C7,C8,D7,C6,E7,C7,C6,E7,E6,E5,D5,E4,E3,D3,E2,F3,E1,D1,F1,G1,G2,H1,I1,I2,G2,I1,G1,G2,I1,I2,I3,H3,G3,G2,F3,E3,E4,D3,C3,C2,B3,A3,A4,C3,A4,C3,C4,D3,C5,D5,E5,E4,F5,E6,F5,E7,F7,E8,E9,D9,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,G2,F1,E1,E2,D1,C1,C2,B1,A1,A2,B1,A3,B3,A4,A5,B5,A6,A7,B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,8,3,22,23,25,41,13,25,37,E5,D5,F5,G5,G6,H5,I5,I6,I7,H7,I8,I9,H7,I9,H9,I7,H7,G6,F7,E5,D5,E6,G6,F7,G7,H7,G8,I8,H9,I9,I7,H7,I6,I5,H5,G5,I5,I5,G5,G4,I5,I5,I4,H5,I5,I3,H3,I2,I1,H1,I3,H3,I4,I5,H5,I6,I7,H7,I8,I9,H9,G9,G8,F9,E9,E8,E8,D9,C9,C8,B9,A9,A8,C9,C9,C8,A9,A9,C7,D7,E7,E8,F7,G7,G8,H7,I7,I8,G7,G8,F7,E7,E8,D7,C7,C8,D7,E7,E8,E6,E5,D5,E4,E3,D3,E2,E1,D1,E1,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,B7,A8,A9,B9,B9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,G2,I1,I2,G1,G2,I1,G1,G2,G1,G3,F3,G4,E3,E2,D3,C3,C2,B3,A3,C3,C3,F3,E2,E3,G3,G2,E2,E3,F3,C4,B3,C3,A4,A3,C3,A4,C4,A3,C4,A3,A4,A5,B5,C5,C4,D5,C6,E5,E6,E5,E5,F5,D5,C5,C4,E5,D5,F5,E6,E6,F5,E5,F5,G5,G4,H5,I5,I4,I3,H3,I2,I1,H1,H1,G1,G2,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,1,55,28,95,49,103,19,10,40,E5,D5,E6,F5,E6,G5,G6,G4,G3,F3,E3,E4,D3,C3,C2,B3,C4,D3,C5,D5,B5,C4,C6,D5,C7,B7,D7,C8,C8,B7,D7,E7,E8,F7,G7,G8,G6,H7,F7,G5,H5,F5,G4,G3,H3,F3,G2,H3,G1,F1,H1,I1,I2,I3,H3,I4,I4,I5,H5,I6,I7,H7,I8,I9,H9,H9,F7,G6,G7,D5,E6,E5,H7,G7,G8,I8,H9,H7,I9,I7,H9,I7,H9,I7,I9,I9,I7,H7,H7,I6,I8,G7,G6,G5,H5,G4,G4,G4,I4,I4,G3,F3,E3,E4,E5,D5,C5,C4,B5,A5,A6,A4,A3,B3,A2,A1,B1,C1,C2,D1,E1,E2,F1,G1,G2,H1,I1,I2,I3,H3,I4,I5,H5,H5,I6,I7,H7,H7,I8,I9,H9,G9,G8,G7,H7,F7,E7,E8,E6,E5,F5,E6,G5,G4,G3,F3,E3,E4,D3,C3,C4,C2,B3,D3,C4,C5,D5,C6,C7,D7,E7,F7,G7,G8,G6,G5,F5,G4,G3,F3,G2,G1,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,A8,C9,C8,A8,C8,A9,C8,A9,C9,C8,C7,D7,C9,B9,C7,B7,D7,C6,C5,B5,B5,B5,C7,D7,E7,E6,E5,D5,F5,E4,G5,G6,H5,G7,F7,E7,E8,E9,F9,D9,C9,C8,B9,C7,B7,C6,C5,D5,C4,C3,D3,C2,C1,B1,D1,E1,E2,F1,G1,E1,E2,D1,E3,E3,E1,D1,E3,D3,F3,E4,D3,F3,G3,G4,F3,G5,F5,H5,G6,I5,I6,I7,H7,I8,I9,H9,G9,G8,F9,E9,E8,D9,C9,C8,B9,C7,B7,C9,B9,A9,A8,A7,B7,A6,A5,B5,A4,B5,A3,B3,A2,B3,C3,C4,D3,E3,E2,E4,E5,D5,F5,G5,G6,H5,G7,H7,G8,F7,G9,F9,H9,F9,E9,E8,D9,C9,C8,B9,A9,A8,A7,B7,C7,C6,C5,D5,B5,C4,C3,B3,C2,D3,C1,D1,B1,D1,E1,E2,F1,G1,G2,H1,G2,I1,I2,G2,E2,E3,F3,G3,G2,I2,H1,G2,H1,I1,G1,G2,F1,E1,E2,E1,E3,F3,D3,C3,C4,B3,C4,A3,A3,C4,A3,C4,A4,C4,B3,C3,A3,C4,C5,D5,E5,E6,F5,C5,D5,C4,D5,C5,F5,E6,E5,E7,F7,D7,E8,E9,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,G2,F1,E1,E2,D1,C1,C2,C3,B3,A3,A4,A5,B5,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,2,45,5,20,13,71,21,9,64,E5,D5,E6,C5,C4,C3,D3,E3,C3,C2,C1,B1,D1,E1,E2,F1,G1,G2,H1,I1,I2,I3,H3,I4,I5,H5,I6,G5,G6,F5,E5,E6,D5,E6,F5,E4,D5,C5,C6,C7,D7,B7,D7,C8,C9,B9,D9,E9,E8,F9,G9,G8,H9,I9,I8,H9,I9,I7,H7,I6,I5,H5,I4,H5,I5,G5,G4,G3,H3,G2,G1,H1,G2,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,A9,A8,C8,A9,C9,C8,D9,B9,C7,B7,C6,D7,C5,B5,C4,C3,B3,C2,D3,E3,E4,F3,G3,E3,E2,D3,E1,E3,D3,F3,E4,E4,E2,D3,F3,E1,E1,D3,E3,C5,C6,A9,A8,B9,C5,C6,D1,E2,D1,E3,E3,D3,E4,E5,D5,F5,G5,G6,G6,E5,E4,D5,C5,C4,B5,A5,A4,B5,B5,B5,A6,A7,B7,C7,C6,D7,E7,E8,F7,G7,H7,H7,G8,I7,I8,H7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,I1,I2,I2,G1,G2,F1,E2,G2,I2,H1,G2,I2,I1,I2,I3,H3,I2,G3,G4,F3,E3,E4,D3,C3,C4,B3,A3,A4,A4,C3,A4,C4,B3,A3,A4,C3,C4,C5,D5,E5,E6,F5,E5,D5,C4,C5,B5,D5,E6,F7,G7,G6,H7,G8,G9,H9,F9,E9,E8,E7,D7,C7,C6,D7,B7,A7,A6,A5,A5,A4,A3,A2,A4,A3,A2,A4,A5,A3,A5,A3,A3,A5,A3,A2,A5,A4,A3,A2,A4,B3,C4,C5,D5,E6,E5,C4,A4,B3,A3,B3,A4,A4,A2,A1,B1,A3,B3,A4,A5,B5,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,3,49,18,33,26,14,14,8,36,E5,D5,E6,F5,G5,G4,H5,G4,G3,F3,E3,E4,D3,C3,B3,C4,C4,D3,C5,D5,C6,C7,D7,C8,B7,D7,E7,E8,E9,D9,D9,C9,C8,B9,C7,B7,C6,C5,D5,E5,E4,E3,F3,G3,G2,G1,F1,F1,G3,H3,I3,I4,I5,H5,I6,I7,H7,I8,I9,I7,I9,H9,G7,H7,E5,E6,F5,F7,G7,I8,H9,H7,I9,I7,H7,I6,H7,I5,H5,G5,I4,H5,I5,G5,G4,F5,G6,E5,E6,G5,G4,H5,I5,I6,H5,I4,I3,H3,H3,I2,I1,H1,G1,G2,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C9,C8,C7,E5,E6,G5,H5,G4,E5,E6,B9,C8,C9,A8,C9,A8,A9,C9,C8,C7,B7,D7,E7,E6,E5,D5,D5,E4,E3,D3,F3,E2,D3,E3,E3,D3,C3,C4,B3,A3,A2,A1,B1,C1,C2,D1,E1,E2,F1,G1,G2,H1,I1,G2,F1,E2,E3,G2,H1,G1,I1,G1,G2,G3,H3,F3,G4,E3,D3,C3,C4,B3,A3,A4,C3,A4,C4,B3,A3,C3,C4,C4,C5,D5,E5,E6,E6,E5,F5,E4,E3,E2,E1,D1,E2,E3,F3,G3,G4,H3,I3,I4,I5,H5,I6,G5,G6,G7,H7,G8,G9,H9,F9,E9,E8,E7,D7,C7,C8,B7,A7,A6,A5,B5,C6,E6,C6,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,4,34,6,19,23,35,15,7,17,E5,D5,E6,F5,E7,F7,D7,C7,C6,C5,B5,C4,D5,C3,D3,B3,C2,C1,D1,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,H9,H7,I9,H7,I7,I6,I5,H5,I5,I4,H5,I5,I5,G5,I5,G5,G6,G7,F7,G8,H7,G9,H9,I9,I8,I7,H7,G7,G6,F7,E7,E8,D7,E9,D9,C9,C8,B9,A9,A9,A8,C9,D7,C8,C7,F5,G5,G6,G4,H5,E7,E6,A8,C8,B9,C9,A8,A9,C9,D9,C7,D7,E7,E6,E5,D5,E4,E3,F3,E2,D1,E3,D3,E4,C3,C4,B3,A3,A4,A2,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,G2,I1,I2,G2,I2,I2,I1,G1,G1,G2,F1,G3,F3,E3,E2,D3,C3,C4,B3,A3,A4,C4,A4,B3,C4,A3,C3,C4,C5,D5,E5,E6,F5,E6,E5,F5,G5,G4,G3,F3,G2,G1,F1,H1,G3,H3,G4,G5,F5,E5,E4,D5,C5,C6,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,5,15,9,34,37,13,42,5,44,E5,D5,E4,E3,D3,E2,D3,E1,D1,C1,C2,E1,E2,E3,F3,G3,G4,G5,H5,I5,I6,I7,H7,I8,I9,H9,H7,I9,I9,H7,I7,H7,G7,G6,G5,H5,G4,I5,I4,I5,I6,H7,I7,I8,I6,I4,I5,H5,H5,I5,G5,G4,G3,F3,G2,G1,H1,I1,I2,G1,G2,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,A9,A8,C9,C8,A9,C8,A9,A8,C7,C8,E5,E6,H3,I4,G4,E7,E6,B7,C7,C8,C9,B9,A8,C9,A8,A8,A8,C8,C7,D7,E7,E6,C7,C6,B7,C5,D5,C4,E5,E6,F5,E4,E3,D3,E2,C4,D3,C7,C6,B7,C8,C5,D5,E2,D3,E3,E3,E3,F3,G3,G2,G1,H1,I1,I2,G1,G2,I1,G2,E3,E2,F3,G2,H1,G3,H3,G4,F3,G5,F5,G6,E5,E4,D5,C5,C4,C6,B5,C4,D5,B5,C6,C7,D7,E7,E6,E6,F7,G7,G6,G5,F5,G4,G3,F3,E3,D3,C3,C4,B3,A3,A4,B3,B3,A3,C3,C4,C5,D5,E5,E6,F5,F7,E5,F5,E4,E3,F3,E2,E1,F1,E1,E2,E3,F3,E4,E5,F5,E6,E7,F7,E8,E9,F9,D9,C9,C8,C7,B7,A7,A6,A5,A4,A3,A5,A3,A5,A3,D5,C5,F5,E6,E5,C5,D5,C4,A3,A4,B3,A5,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,6,1,11,21,23,36,29,21,44,C5,D5,E5,E6,E7,F7,G7,H7,I7,I8,I9,H9,H7,I7,I9,H9,G9,G8,F9,G7,F7,G6,G5,H5,G4,I5,I4,I5,H7,I7,I6,I8,I6,I5,I4,H5,H5,I5,G5,G4,G3,F3,E3,E4,D3,C3,C4,C5,B5,A5,A6,A7,B7,A8,A9,B9,C9,A8,C8,E5,F5,E6,I4,E6,E5,F5,C8,C7,B7,A8,B9,A9,C9,D9,C7,D7,E7,E8,C7,E7,E6,E5,F5,E4,E3,F3,E2,D3,D1,E3,D3,C3,B3,A3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,C7,D7,E7,F7,G7,G8,G9,H9,G7,H7,I7,I8,I9,H9,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,G1,G2,I1,I2,G1,G2,E2,E3,G2,H1,H1,G3,H3,G4,F3,G5,H5,G6,F5,G7,H7,F7,E7,E6,D7,C7,C6,C6,B7,A7,A6,A5,B5,A4,A3,B3,A2,A4,A4,C4,C3,D3,E3,G3,G2,F3,E2,E3,D3,C3,C4,A4,B3,B3,A3,C3,C4,C5,D5,E5,E6,F5,E5,E5,C5,D5,C4,D5,C5,F5,E6,E5,E6,E5,F5,E4,E3,D3,E2,E1,D1,E2,E3,F3,E4,G3,G4,H3,G2,F3,E3,D3,E4,C3,C4,B3,A3,A4,A5,B5,A6,B5,A5,C5,C6,E6,D5,E5,C6,C5,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,7,34,5,23,29,36,24,17,54,E5,D5,E4,E3,F3,G3,G2,E3,E2,G3,G2,G1,H1,F1,E1,E2,D1,C1,C2,B1,A1,A2,A3,B3,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,I9,I7,H7,G7,G6,G5,H5,I5,G4,I4,H5,H5,I5,G5,G4,F5,G3,F3,G2,G1,H1,I1,I2,I3,H3,I4,I5,H5,G5,G6,F5,G7,F7,E7,E8,E9,F9,D9,C9,C8,B9,A9,A8,C8,C8,C7,D7,C8,C9,D9,B9,A9,A8,C9,A8,C8,C9,A8,A8,C9,C7,B7,D7,E7,E6,F7,E6,G7,G6,H7,G5,H5,G4,G3,H3,G2,F3,E3,E2,D3,D1,E3,D3,E4,E5,D5,E6,E7,F7,E8,D7,E6,C7,C8,C9,D9,B9,A9,A8,A7,B7,A6,A5,B5,A4,A3,B3,A2,A1,B1,C1,C2,D1,E1,E2,F1,G1,G2,H1,I1,I2,G1,G2,F1,E2,G2,G1,H1,G1,G3,F3,E3,E4,E5,F5,E6,D5,E7,D7,E8,D7,E6,C7,C6,C6,B7,C5,B5,A5,A4,A3,B3,A4,C4,C3,G3,F3,G2,D3,E3,B3,A3,A4,B3,A3,A3,A5,B5,C5,C4,D5,E5,E6,D5,E5,C5,C4,D5,E5,E6,F7,E6,E6,E5,F5,E4,E3,F3,E2,E1,F1,E2,E3,F3,E4,E5,F5,E6,E7,E8,E9,F9,F9,G9,G8,G7,H7,I7,I6,I5,H5,G5,G4,F5,E5,E6,D5,C5,C6,B5,A5,A4,A3,A5,B5,A6,C6,F7,E6,E7,B7,C6,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,8,22,15,22,11,48,7,14,18,E5,D5,E6,D5,D5,C5,B5,A5,A4,A3,B3,A2,A4,A5,B5,A6,A7,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,H7,F7,G6,G7,D5,E5,F7,H7,G8,G7,I8,H9,I7,G7,G6,G5,H5,I6,H7,I8,I7,I6,I5,H5,I4,H5,H5,I5,G5,G4,G3,F3,G2,G1,H1,G2,G3,F3,E3,E4,E5,D5,E6,C5,C6,C7,B7,C8,C9,B9,A9,A8,C9,C8,A8,D9,E9,E8,F9,F9,E7,F7,D7,E6,E5,E4,F5,E3,D3,E2,E1,D1,E3,E3,D3,C5,C6,D5,B9,C9,C8,C6,D3,C3,D1,E2,E1,E3,D3,E4,E5,D5,C5,C6,C7,B7,A7,A6,B7,A8,A9,B9,C9,C8,D9,E9,E8,F9,G9,G8,H9,I9,I8,I7,H7,I6,I5,H5,I4,I3,H3,I2,I1,H1,I2,G2,G1,G2,F1,E1,E2,D1,C1,C2,C3,B3,A3,A4,E3,D3,G2,G3,F3,C3,D3,C4,B3,A4,B3,A3,C3,C4,C5,D5,E5,E6,F5,E5,D5,C5,C4,E5,D5,E6,E5,F5,G5,H5,I5,I4,G5,F5,G4,E5,E4,D5,C5,C6,B5,A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
